Satelite,Pais,Estado,Municipi,Bioma,day,D_day,latitude,longitude,acq_date
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.184,-67.947,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.183,-68.321,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.181,-68.309,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.178,-68.286,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.174,-68.334,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.174,-67.948,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.173,-68.322,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.172,-67.937,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.171,-68.310,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.170,-68.299,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.169,-68.064,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.168,-68.287,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.167,-68.341,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.167,-68.052,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.166,-68.041,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.165,-68.329,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.159,-68.065,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.157,-68.054,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.150,-67.850,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.133,-68.321,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.132,-68.310,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.971,-68.476,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.969,-68.464,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.962,-67.601,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.954,-67.613,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.953,-67.603,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.894,-67.535,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.893,-67.525,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.872,-67.750,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.866,-68.815,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.864,-68.802,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.860,-68.810,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.809,-68.874,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.808,-68.861,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.797,-68.862,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-8.796,-68.850,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-8.439,-67.704,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-8.438,-67.694,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-8.435,-67.700,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-8.434,-67.690,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.646,-69.945,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.646,-69.938,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.619,-70.082,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.607,-70.083,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.600,-70.114,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.591,-70.222,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.579,-69.954,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.565,-70.020,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.564,-70.015,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.560,-70.324,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.554,-70.278,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.533,-70.039,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.531,-70.024,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.522,-69.952,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.520,-70.026,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.399,-72.673,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.390,-72.970,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.387,-72.946,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.379,-72.966,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.376,-72.972,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.376,-72.942,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-7.376,-67.840,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazonia,2018/09/05,"1708",-7.375,-67.830,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.373,-72.947,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.345,-72.733,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.341,-72.710,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.319,-72.642,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2018/09/05,"1708",-7.316,-72.619,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.302,-69.599,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.300,-69.586,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ENVIRA,Amazonia,2018/09/05,"1708",-7.225,-69.630,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.994,-71.756,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.991,-71.737,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.951,-71.722,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.950,-71.729,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.948,-71.710,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.930,-71.771,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazonia,2018/09/05,"1708",-6.927,-71.752,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ATALAIA DO NORTE,Amazonia,2018/09/05,"1708",-6.900,-72.230,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,EIRUNEPE,Amazonia,2018/09/05,"1708",-6.852,-69.829,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ATALAIA DO NORTE,Amazonia,2018/09/05,"1708",-6.794,-72.125,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.550,-68.288,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.317,-68.223,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.316,-68.212,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.307,-68.224,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.306,-68.214,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.304,-68.221,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazonia,2018/09/05,"1708",-6.302,-68.210,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.564,-67.441,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.558,-66.599,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.548,-67.400,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.538,-67.402,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.522,-67.425,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.522,-67.212,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.521,-67.415,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.521,-67.202,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.519,-67.404,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.513,-67.214,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.505,-67.449,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.502,-67.446,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.493,-67.354,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.491,-67.344,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.487,-67.480,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.472,-67.450,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.471,-67.439,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.461,-67.441,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.461,-65.450,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.448,-67.486,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.447,-67.052,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.446,-67.475,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.445,-67.465,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.445,-67.042,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.443,-67.454,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.431,-67.434,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.429,-67.424,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.428,-67.413,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.420,-67.425,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.407,-65.595,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.403,-65.568,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.402,-65.493,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.397,-65.718,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.395,-65.709,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.391,-65.813,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.388,-65.720,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.386,-65.710,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.382,-65.814,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.381,-67.447,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.379,-65.590,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.379,-65.460,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.377,-65.581,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.371,-67.448,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.358,-67.279,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.354,-67.397,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.353,-67.386,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.351,-66.572,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.350,-67.291,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.350,-66.562,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.349,-65.703,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.348,-67.280,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.345,-67.398,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.345,-65.675,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.341,-67.442,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.336,-65.874,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.335,-65.865,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.335,-65.799,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.327,-65.875,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.322,-67.305,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.322,-65.511,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.321,-65.829,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.321,-65.632,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.320,-65.754,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.320,-65.623,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.318,-65.745,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.313,-67.307,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.312,-65.830,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.312,-65.633,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.305,-67.421,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.299,-67.454,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.299,-65.673,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.298,-65.533,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.294,-65.506,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.290,-67.455,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.290,-65.413,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.289,-65.534,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.286,-65.843,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.282,-65.424,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.281,-65.415,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.273,-65.425,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.272,-65.481,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.272,-65.416,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.270,-65.472,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.270,-65.407,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.264,-65.426,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.256,-65.502,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.255,-65.428,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.254,-65.549,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.252,-65.540,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.252,-65.409,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.251,-65.987,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.251,-65.921,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.249,-65.978,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.247,-65.373,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,2018/09/05,"1708",-9.243,-67.473,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.243,-65.476,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.243,-65.411,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.242,-65.922,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.242,-65.467,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.242,-65.402,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.240,-65.913,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.235,-65.614,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.234,-65.477,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.234,-65.412,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.233,-65.403,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.226,-66.130,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.226,-65.877,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.225,-65.868,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.225,-65.349,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.224,-66.983,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.223,-66.973,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.218,-65.560,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.216,-65.607,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.214,-65.598,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.208,-65.553,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.207,-65.609,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.207,-65.543,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.206,-66.123,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.194,-67.039,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.190,-65.555,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.190,-65.490,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.188,-65.926,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.188,-65.481,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.187,-65.537,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.187,-65.472,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.186,-65.528,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.184,-67.040,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.183,-67.030,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.183,-65.955,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.181,-65.556,2020/12/11
AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2018/09/05,"1708",-9.178,-65.538,2020/12/11
